Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,season
0.5976951859255123,0.0,0.8003657152776349,0.0,100.0,99.25,57600,0,1,0,1
0.6020599913279624,0.0,0.8003657152776349,0.0,100.0,99.25,58500,0,1,0,1
0.5563025007672873,0.0,0.8003657152776349,0.0,100.0,99.25,59400,0,1,0,1
0.60959440922522,0.0,0.8003657152776349,0.0,100.0,99.25,60300,0,1,0,1
0.5820633629117087,0.0,0.8003657152776349,0.0,100.0,99.25,61200,0,1,0,1
0.5514499979728752,0.0,0.8003657152776349,0.0,100.0,99.25,62100,0,1,0,1
0.6127838567197355,0.0,0.8003657152776349,0.0,100.0,99.25,63000,0,1,0,1
0.5563025007672873,0.0,0.8003657152776349,0.0,100.0,99.25,63900,0,1,0,1
0.5563025007672873,0.0,0.8003657152776349,0.0,100.0,99.25,64800,0,1,0,1
0.6020599913279624,0.0,0.8003657152776349,0.0,100.0,99.25,65700,0,1,0,1
0.534026106056135,0.0,0.7379873263334308,0.0,100.0,99.25,66600,0,1,0,1
0.5646660642520893,0.0,0.8003657152776349,0.0,100.0,99.25,67500,0,1,0,1
0.60959440922522,0.0,0.8003657152776349,0.0,100.0,99.25,68400,0,1,0,1
0.5477747053878226,0.0,0.8003657152776349,0.0,100.0,99.25,69300,0,1,0,1
0.5854607295085007,0.0,0.8003657152776349,0.0,100.0,99.25,70200,0,1,0,1
0.5976951859255123,0.0,0.8003657152776349,0.0,100.0,99.25,71100,0,1,0,1
0.5514499979728752,0.0,0.8003657152776349,0.0,100.0,99.25,72000,0,1,0,1
0.6053050461411095,0.0,0.8003657152776349,0.0,100.0,99.25,72900,0,1,0,1
0.5728716022004802,0.0,0.8003657152776349,0.0,100.0,99.25,73800,0,1,0,1
0.5514499979728752,0.0,0.8003657152776349,0.0,100.0,99.25,74700,0,1,0,1
0.6242820958356683,0.0,0.8003657152776349,0.0,100.0,99.25,75600,0,1,0,1
0.5514499979728752,0.0,0.8003657152776349,0.0,100.0,99.25,76500,0,1,0,1
0.5477747053878226,0.0,0.8003657152776349,0.0,100.0,99.25,77400,0,1,0,1
0.6283889300503115,0.0,0.8003657152776349,0.0,100.0,99.25,78300,0,1,0,1
0.5477747053878226,0.0,0.8003657152776349,0.0,100.0,99.25,79200,0,1,0,1
0.5514499979728752,0.15836249209524964,0.8003657152776349,0.0,92.7,99.25,80100,0,1,0,1
0.5646660642520893,0.6242820958356683,0.0,0.0,65.71,100.0,81000,0,1,0,1
0.5105450102066121,0.5250448070368452,0.0,0.0,69.52,100.0,81900,0,1,0,1
0.5477747053878226,0.5728716022004802,0.0,0.0,68.64,100.0,82800,0,1,0,1
0.5477747053878226,0.534026106056135,0.0,0.0,71.82,100.0,83700,0,1,0,1
0.5105450102066121,0.46982201597816303,0.0,0.0,73.94,100.0,84600,0,1,0,1
0.5646660642520893,0.5976951859255123,0.0,0.0,67.97,100.0,85500,0,1,0,1
0.534026106056135,0.5390760987927766,0.0,0.0,70.3,100.0,0,0,1,0,1
0.505149978319906,0.4913616938342727,0.0,0.0,71.82,100.0,900,0,2,0,1
0.5854607295085007,0.6637009253896482,0.0,0.0,64.1,100.0,1800,0,2,0,1
0.5158738437116791,0.5646660642520893,0.0,0.0,66.64,100.0,2700,0,2,0,1
0.5250448070368452,0.5563025007672873,0.0,0.0,68.12,100.0,3600,0,2,0,1
0.5899496013257077,0.6739419986340878,0.0,0.0,63.6,100.0,4500,0,2,0,1
0.5158738437116791,0.5477747053878226,0.0,0.0,68.07,100.0,5400,0,2,0,1
0.5390760987927766,0.5976951859255123,0.0,0.0,65.8,100.0,6300,0,2,0,1
0.5774917998372253,0.6830470382388496,0.0,0.0,61.71,100.0,7200,0,2,0,1
0.5198279937757188,0.5477747053878226,0.0,0.0,68.4,100.0,8100,0,2,0,1
0.5563025007672873,0.6394864892685861,0.0,0.0,63.67,100.0,9000,0,2,0,1
0.561101383649056,0.6424645202421213,0.0,0.0,63.83,100.0,9900,0,2,0,1
0.5158738437116791,0.5693739096150459,0.0,0.0,66.24,100.0,10800,0,2,0,1
0.5693739096150459,0.6599162000698503,0.0,0.0,63.03,100.0,11700,0,2,0,1
0.5514499979728752,0.6053050461411095,0.0,0.0,66.21,100.0,12600,0,2,0,1
0.5105450102066121,0.5428254269591799,0.0,0.0,68.04,100.0,13500,0,2,0,1
0.5899496013257077,0.6665179805548809,0.0,0.0,64.25,100.0,14400,0,2,0,1
0.5158738437116791,0.534026106056135,0.0,0.0,69.22,100.0,15300,0,2,0,1
0.5158738437116791,0.5428254269591799,0.0,0.0,68.48,100.0,16200,0,2,0,1
0.5976951859255123,0.670245853074124,0.0,0.0,64.59,100.0,17100,0,2,0,1
0.5105450102066121,0.534026106056135,0.0,0.0,68.77,100.0,18000,0,2,0,1
0.5390760987927766,0.5774917998372253,0.0,0.0,67.52,100.0,18900,0,2,0,1
0.5646660642520893,0.60959440922522,0.0,0.0,66.97,100.0,19800,0,2,0,1
0.5105450102066121,0.534026106056135,0.0,0.0,68.77,100.0,20700,0,2,0,1
0.5646660642520893,0.5976951859255123,0.0,0.0,67.97,100.0,21600,0,2,0,1
0.5477747053878226,0.5774917998372253,0.0,0.0,68.25,100.0,22500,0,2,0,1
0.505149978319906,0.5105450102066121,0.0,0.0,70.27,100.0,23400,0,2,0,1
0.5774917998372253,0.60959440922522,0.0,0.0,68.05,100.0,24300,0,2,0,1
0.5250448070368452,0.5250448070368452,0.0,0.0,70.71,100.0,25200,0,2,0,1
0.5477747053878226,0.5428254269591799,0.0,0.0,71.11,100.0,26100,0,2,0,1
0.7993405494535817,0.6599162000698503,0.0,0.0,80.95,100.0,27000,0,2,0,1
0.7817553746524689,0.6803355134145632,0.0,0.0,78.4,100.0,27900,0,2,0,1
0.8280150642239769,0.6570558528571039,0.0,0.0,82.9,100.0,28800,0,2,0,1
1.462697408101717,1.2748503200166648,-0.4802194291665809,0.0,83.89,100.0,29700,0,2,0,1
1.6645479622465467,1.4572761860613257,0.0,0.0,84.97,100.0,30600,0,2,0,1
1.716504163773217,1.548020694905531,0.0,0.0,82.75,100.0,31500,0,2,0,1
1.749736315569061,1.09795107099415,-0.4802194291665809,0.0,97.6,100.0,32400,0,2,0,1
1.7546540692554322,0.9201233262907239,0.0,0.0,98.95,100.0,33300,0,2,1,1
1.7097786018482253,0.6570558528571039,-0.026872146400301365,0.0,99.61,99.98,34200,0,2,1,1
1.6824158616773586,0.3692158574101428,0.06069784035361165,0.0,99.88,99.97,35100,0,2,1,1
1.7227161674884948,0.8488047010518037,-0.26760624017703144,0.0,99.12,99.99,36000,0,2,1,1
1.7387013004347098,0.8762178405916422,-0.4802194291665809,0.0,99.07,100.0,36900,0,2,2,1
1.7259932589247224,0.921686475483602,-0.4802194291665809,0.0,98.79,100.0,37800,0,2,2,1
1.9042285163400785,1.510545010206612,0.0,0.0,92.72,100.0,38700,0,2,2,1
1.8897497752640378,1.4063698354692675,0.0,0.0,95.0,100.0,39600,0,2,2,1
2.1089707168794805,1.8503398545834793,0.0,0.0,87.57,100.0,40500,0,2,2,1
2.1597776727872486,1.894758994371892,0.0,0.0,87.87,100.0,41400,0,2,2,1
1.9583727324786073,1.7347198416556797,0.0,0.0,85.84,100.0,42300,0,2,2,1
2.0909630765957314,1.8199385693553953,0.0,0.0,88.15,100.0,43200,0,2,2,1
1.2837533833325265,0.7435097647284298,0.8003657152776349,0.0,96.09,99.25,44100,0,2,1,1
0.9273703630390235,0.0,0.8003657152776349,0.0,100.0,99.25,45000,0,2,1,1
0.9159272116971158,0.0,0.8003657152776349,0.0,100.0,99.25,45900,0,2,1,1
0.9047155452786809,0.0,0.8003657152776349,0.0,100.0,99.25,46800,0,2,1,1
1.9012948171655673,1.4360035356698966,0.8003657152776349,0.0,94.6,99.67,47700,0,2,1,1
1.9905608299940198,1.670245853074124,0.0,0.0,90.21,100.0,48600,0,2,1,1
2.094994900944612,1.6971421262754596,0.0,0.0,92.85,100.0,49500,0,2,1,1
2.0358698136955526,1.6368889069837993,0.0,0.0,92.88,100.0,50400,0,2,1,1
2.090328606823422,1.7424108805804925,0.0,0.0,91.23,100.0,51300,0,2,1,1
2.1109262422664203,1.7283537820212285,0.0,0.0,92.38,100.0,52200,0,2,1,1
1.914237347767741,1.4405942618398309,0.0,0.0,94.79,100.0,53100,0,2,1,1
2.1580306125903403,1.7846885995014212,0.0,0.0,92.09,100.0,54000,0,2,1,1
1.9390197764486665,1.5349141044298669,0.0,0.0,93.03,100.0,54900,0,2,1,1
2.1505722476689977,1.7963661549775214,0.0,0.0,91.45,100.0,55800,0,2,1,1
2.0664377464539925,1.723291446477584,0.0,0.0,91.06,100.0,56700,0,2,1,1
2.1116321117086003,1.7864674767402824,0.0,0.0,90.4,100.0,57600,0,2,1,1
2.1349417107353594,1.754118894225413,0.0,0.0,92.33,100.0,58500,0,2,1,1
1.9330821623697911,1.5422027824340283,0.0,0.0,92.64,100.0,59400,0,2,1,1
2.16867422956708,1.8147136126959766,0.0,0.0,91.44,100.0,60300,0,2,1,1
1.9392196358548182,1.4882686154954599,0.0,0.0,94.27,100.0,61200,0,2,1,1
1.8276922886744456,1.4117880045438689,0.0,0.0,93.36,100.0,62100,0,2,2,1
2.063633545230785,1.6993173010213822,0.0,0.0,91.79,100.0,63000,0,2,2,1
2.0535010023864153,1.539452491549461,0.0,0.0,95.62,100.0,63900,0,2,2,1
1.885078384149224,1.0696680969115957,0.01703333929878037,0.0,98.85,99.99,64800,0,2,2,1
1.6222140229662954,1.1826999033360426,-0.4802194291665809,0.0,93.98,100.0,65700,0,2,2,1
1.57287160220048,1.299725153975637,0.0,0.0,88.24,100.0,66600,0,2,2,1
1.6047658847038873,0.9454685851318197,-0.3010299956639812,0.0,97.68,99.99,67500,0,2,2,1
1.5430742350335322,0.2966651902615311,0.19865708695442263,0.0,99.84,99.9,68400,0,2,2,1
1.616580530085886,0.8088858673598122,-0.36653154442041347,0.0,98.81,99.99,69300,0,2,2,1
1.5558196830611912,0.4014005407815441,0.1367205671564068,0.0,99.76,99.93,70200,0,2,2,1
1.5957166199434245,0.7234556720351858,-0.3279021420642826,0.0,99.11,99.99,71100,0,2,2,1
1.5816083660320575,0.670245853074124,-0.3010299956639812,0.0,99.26,99.99,72000,0,2,2,1
1.521530341278711,0.17897694729316943,0.5976951859255123,0.0,99.9,99.3,72900,0,2,1,1
1.4129642719966629,0.0,0.8003657152776349,0.0,100.0,99.25,73800,0,2,1,1
1.0350292822023681,0.0,0.8003657152776349,0.0,100.0,99.25,74700,0,2,1,1
0.9680157139936417,0.0,0.8003657152776349,0.0,100.0,99.25,75600,0,2,1,1
0.8438554226231612,0.0,0.8003657152776349,0.0,100.0,99.25,76500,0,2,1,1
0.7084209001347127,0.0,0.8003657152776349,0.0,100.0,99.25,77400,0,2,1,1
0.7058637122839193,0.0,0.8003657152776349,0.0,100.0,99.25,78300,0,2,1,1
0.7024305364455253,0.0,0.8003657152776349,0.0,100.0,99.25,79200,0,2,1,1
0.69284691927723,0.2648178230095365,0.8003657152776349,0.0,93.69,99.25,80100,0,2,2,1
0.6665179805548809,0.7176705030022621,0.0,0.0,66.44,100.0,81000,0,2,2,1
0.670245853074124,0.714329759745233,0.0,0.0,67.04,100.0,81900,0,2,2,1
0.670245853074124,0.7084209001347127,0.0,0.0,67.54,100.0,82800,0,2,2,1
0.6599162000698503,0.6570558528571039,0.0,0.0,70.94,100.0,83700,0,2,0,1
0.6599162000698503,0.6283889300503115,0.0,0.0,73.23,100.0,84600,0,2,0,1
0.6570558528571039,0.6283889300503115,0.0,0.0,73.0,100.0,85500,0,2,0,1
0.6637009253896482,0.6242820958356683,0.0,0.0,73.84,100.0,0,0,2,0,1
0.6637009253896482,0.6637009253896482,0.0,0.0,70.71,100.0,900,0,3,0,1
0.6637009253896482,0.6570558528571039,0.0,0.0,71.25,100.0,1800,0,3,0,1
0.6599162000698503,0.6532125137753437,0.0,0.0,71.25,100.0,2700,0,3,0,1
0.6599162000698503,0.6637009253896482,0.0,0.0,70.4,100.0,3600,0,3,0,1
0.6665179805548809,0.6493348587121419,0.0,0.0,72.1,100.0,4500,0,3,0,1
0.6665179805548809,0.6599162000698503,0.0,0.0,71.25,100.0,5400,0,3,0,1
0.6637009253896482,0.6803355134145632,0.0,0.0,69.34,100.0,6300,0,3,0,1
0.6599162000698503,0.6532125137753437,0.0,0.0,71.25,100.0,7200,0,3,0,1
0.6637009253896482,0.6424645202421213,0.0,0.0,72.42,100.0,8100,0,3,0,1
0.6665179805548809,0.6766936096248666,0.0,0.0,69.88,100.0,9000,0,3,0,1
0.6665179805548809,0.6766936096248666,0.0,0.0,69.88,100.0,9900,0,3,0,1
0.6599162000698503,0.6766936096248666,0.0,0.0,69.33,100.0,10800,0,3,0,1
0.6665179805548809,0.7084209001347127,0.0,0.0,67.22,100.0,11700,0,3,0,1
0.6665179805548809,0.6739419986340878,0.0,0.0,70.1,100.0,12600,0,3,0,1
0.670245853074124,0.670245853074124,0.0,0.0,70.71,100.0,13500,0,3,0,1
0.6599162000698503,0.6493348587121419,0.0,0.0,71.57,100.0,14400,0,3,0,1
0.6570558528571039,0.6354837468149122,0.0,0.0,72.44,100.0,15300,0,3,0,1
0.6637009253896482,0.6493348587121419,0.0,0.0,71.87,100.0,16200,0,3,0,1
0.6599162000698503,0.6354837468149122,0.0,0.0,72.67,100.0,17100,0,3,0,1
0.6637009253896482,0.6354837468149122,0.0,0.0,72.97,100.0,18000,0,3,0,1
0.6570558528571039,0.617000341120899,0.0,0.0,73.89,100.0,18900,0,3,0,1
0.6599162000698503,0.6242820958356683,0.0,0.0,73.55,100.0,19800,0,3,0,1
0.6599162000698503,0.6464037262230695,0.0,0.0,71.8,100.0,20700,0,3,0,1
0.6599162000698503,0.6532125137753437,0.0,0.0,71.25,100.0,21600,0,3,0,1
0.6665179805548809,0.6637009253896482,0.0,0.0,70.94,100.0,22500,0,3,0,1
0.6599162000698503,0.6394864892685861,0.0,0.0,72.35,100.0,23400,0,3,0,1
0.6637009253896482,0.6570558528571039,0.0,0.0,71.25,100.0,24300,0,3,0,1
0.6570558528571039,0.631443769013172,0.0,0.0,72.76,100.0,25200,0,3,0,1
0.6493348587121419,0.6211762817750351,0.0,0.0,72.96,100.0,26100,0,3,0,1
0.7867514221455612,0.6283889300503115,0.0,0.0,82.14,100.0,27000,0,3,0,1
0.8987251815894935,0.670245853074124,0.0,0.0,86.09,100.0,27900,0,3,0,1
0.9813655090785445,0.6394864892685861,0.0,0.0,91.02,100.0,28800,0,3,0,1
1.5683190850951119,1.333648756514701,0.0,-1.6989700043360187,86.41,100.0,29700,0,3,0,1
1.8726806071519297,1.554610285226164,0.0,-1.5228787452803376,90.13,100.0,30600,0,3,0,1
2.039334788738086,1.7268901407418216,0.0,-1.3010299956639813,89.9,100.0,31500,0,3,0,1
2.0215200641140325,1.5027001753105627,0.0,-1.3010299956639813,95.71,100.0,32400,0,3,0,1
2.0856116304716465,1.6155292236371328,0.0,-1.2218487496163564,94.71,100.0,33300,0,3,1,1
2.05872962075172,1.4805817868291689,0.0,-1.3010299956639813,96.68,100.0,34200,0,3,1,1
1.8704039052790271,1.3416323357780544,0.0,-1.5228787452803376,95.89,100.0,35100,0,3,1,1
1.7349597612724452,0.8530895298518656,-0.4802194291665809,-1.6989700043360187,99.15,100.0,36000,0,3,1,1
1.8760445502460952,1.3989810666581313,0.0,-1.5228787452803376,94.87,100.0,36900,0,3,2,1
1.7639518260333242,1.0877814178095424,0.0,-1.5228787452803376,97.85,100.0,37800,0,3,2,1
1.8262692193937262,1.1784013415337553,0.0,-1.5228787452803376,97.56,100.0,38700,0,3,2,1
1.8726806071519297,1.500236474825639,-0.4802194291665809,-1.5228787452803376,92.06,100.0,39600,0,3,2,1
1.7601207852645675,1.3783979009481377,0.0,-1.5228787452803376,92.36,100.0,40500,0,3,2,1
1.8955330394840704,1.6817837664678814,0.0,-1.3979400086720375,85.32,100.0,41400,0,3,2,1
1.839854984601885,1.6451273992583912,0.0,-1.5228787452803376,84.28,100.0,42300,0,3,2,1
1.8695250628572273,1.6510840892430114,0.0,-1.5228787452803376,85.57,100.0,43200,0,3,2,1
1.0519239160461065,-0.3010299956639812,0.8003657152776349,-2.0,99.9,99.25,44100,0,3,1,1
0.9143431571194408,0.0,0.8003657152776349,0.0,100.0,99.25,45000,0,3,1,1
0.9106244048892013,0.0,0.8003657152776349,0.0,100.0,99.25,45900,0,3,1,1
0.8864907251724818,0.0,0.8003657152776349,0.0,100.0,99.25,46800,0,3,1,1
1.7097786018482253,1.330007700872759,0.7839035792727349,-1.6989700043360187,92.29,99.3,47700,0,3,1,1
1.7218106152125465,1.13481437032046,0.0,-1.6989700043360187,96.81,100.0,48600,0,3,1,1
1.7469454096151047,1.236537261488694,0.0,-1.5228787452803376,95.55,100.0,49500,0,3,1,1
1.7573960287930241,1.2385478876813278,0.0,-1.5228787452803376,95.71,100.0,50400,0,3,1,1
1.8840586470939384,1.4857214264815801,0.0,-1.3979400086720375,92.86,100.0,51300,0,3,1,1
1.7862543957897803,1.3106933123433606,0.0,-1.5228787452803376,94.83,100.0,52200,0,3,1,1
1.824386202318774,1.4219328132785085,0.0,-1.5228787452803376,92.98,100.0,53100,0,3,1,1
1.7466341989375787,1.215373152783422,0.0,-1.5228787452803376,95.93,100.0,54000,0,3,1,1
1.7593656216559286,1.2612628687924936,0.0,-1.5228787452803376,95.31,100.0,54900,0,3,1,1
1.8529676910288184,1.4483971034577676,0.0,-1.5228787452803376,93.04,100.0,55800,0,3,1,1
1.8642143304613297,1.4566696294237576,0.0,-1.5228787452803376,93.13,100.0,56700,0,3,1,1
1.8387231900313719,1.4117880045438689,0.0,-1.5228787452803376,93.66,100.0,57600,0,3,1,1
1.9294189257142926,1.4438885467773719,0.0,-1.3979400086720375,95.05,100.0,58500,0,3,1,1
2.0664377464539925,1.6222140229662954,0.0,-1.3010299956639813,94.1,100.0,59400,0,3,1,1
2.074157919697316,1.5917322389518356,0.0,-1.3010299956639813,94.98,100.0,60300,0,3,1,1
2.0213960567419713,1.5519376953648372,0.0,-1.3010299956639813,94.7,100.0,61200,0,3,1,1
2.1477072337804093,1.7239479764316434,0.0,-1.2218487496163564,93.57,100.0,62100,0,3,2,1
2.056942945672877,1.6143698395482886,0.0,-1.3010299956639813,94.06,100.0,63000,0,3,2,1
2.1002326519645065,1.5932860670204574,0.0,-1.2218487496163564,95.48,100.0,63900,0,3,2,1
1.8669958131106479,1.1222158782728267,0.22788670461367352,-1.5228787452803376,98.42,99.97,64800,0,3,2,1
1.5589484459780396,1.1051694279993316,-0.26760624017703144,-1.6989700043360187,94.33,99.99,65700,0,3,2,1
1.6001012556913907,1.2655253352190738,0.0,-1.6989700043360187,90.75,100.0,66600,0,3,2,1
1.5691397254724595,0.6211762817750351,0.287801729930226,-1.6989700043360187,99.37,99.86,67500,0,3,2,1
1.6332664111554245,0.7379873263334308,-0.4802194291665809,-1.6989700043360187,99.2,100.0,68400,0,3,2,1
1.5790973265526438,-0.06550154875643228,0.19865708695442263,-1.6989700043360187,99.97,99.91,69300,0,3,2,1
1.5988998870638829,0.5728716022004802,-0.10237290870955855,-1.6989700043360187,99.56,99.98,70200,0,3,2,1
1.6354837468149122,0.7551122663950712,-0.4802194291665809,-1.6989700043360187,99.14,100.0,71100,0,3,2,1
1.5720579899263045,0.07554696139253074,0.22010808804005508,-1.6989700043360187,99.95,99.9,72000,0,3,2,1
1.6127838567197355,0.7497363155690611,-0.26760624017703144,-1.6989700043360187,99.07,99.99,72900,0,3,1,1
1.5717088318086876,0.45939248775923086,0.08635983067474821,-1.6989700043360187,99.7,99.95,73800,0,3,1,1
1.5148132949992854,0.3053513694466238,0.8003657152776349,-1.6989700043360187,99.81,99.25,74700,0,3,1,1
0.9925535178321356,0.0,0.8003657152776349,0.0,100.0,99.25,75600,0,3,1,1
0.900913067737669,0.0,0.8003657152776349,0.0,100.0,99.25,76500,0,3,1,1
0.7355988996981799,0.0,0.8003657152776349,0.0,100.0,99.25,77400,0,3,1,1
0.7084209001347127,0.0,0.8003657152776349,0.0,100.0,99.25,78300,0,3,1,1
0.714329759745233,0.0,0.8003657152776349,0.0,100.0,99.25,79200,0,3,1,1
0.696356388733332,0.28103336724772754,0.8003657152776349,0.0,93.34,99.25,80100,0,3,2,1
0.6766936096248666,0.7209857441537391,0.0,0.0,67.02,100.0,81000,0,3,2,1
0.6665179805548809,0.7118072290411911,0.0,0.0,66.94,100.0,81900,0,3,2,1
0.6665179805548809,0.696356388733332,0.0,0.0,68.24,100.0,82800,0,3,2,1
0.6739419986340878,0.6424645202421213,0.0,0.0,73.22,100.0,83700,0,3,0,1
0.6637009253896482,0.6283889300503115,0.0,0.0,73.52,100.0,84600,0,3,0,1
0.6599162000698503,0.6464037262230695,0.0,0.0,71.8,100.0,85500,0,3,0,1
0.6599162000698503,0.6532125137753437,0.0,0.0,71.25,100.0,0,0,3,0,1
0.6637009253896482,0.6599162000698503,0.0,0.0,71.02,100.0,900,0,4,0,1
0.6665179805548809,0.6599162000698503,0.0,0.0,71.25,100.0,1800,0,4,0,1
0.6665179805548809,0.670245853074124,0.0,0.0,70.41,100.0,2700,0,4,0,1
0.6637009253896482,0.6803355134145632,0.0,0.0,69.34,100.0,3600,0,4,0,1
0.6637009253896482,0.6665179805548809,0.0,0.0,70.48,100.0,4500,0,4,0,1
0.6637009253896482,0.69284691927723,0.0,0.0,68.3,100.0,5400,0,4,0,1
0.670245853074124,0.6665179805548809,0.0,0.0,71.01,100.0,6300,0,4,0,1
0.6665179805548809,0.6803355134145632,0.0,0.0,69.58,100.0,7200,0,4,0,1
0.6637009253896482,0.6766936096248666,0.0,0.0,69.65,100.0,8100,0,4,0,1
